text_modified,group_label_id,fake_example
"The order of effect was [ENTITY_A] greater than ROAc greater than 13cisRA, with increases in [ENTITY_B] times correlating with increases in hemorrhagic deaths.",0,0
"Blockade of [ENTITY_A] by [ENTITY_B] could theoretically confer disease-modifying activity in AD by inhibiting the ""weak"" NMDA receptor-dependent excitotoxicity that has been hypothesized to play a role in the progressive neuronal loss that underlies the evolving dementia.",1,0
"[ENTITY_A] failed to activate the channels made of cbv1 + β2, β3, β4, or β1T169A, indicating that this drug selectively targets [ENTITY_B] via the BK β1 steroid-sensing site.",0,0
These findings demonstrate that [ENTITY_A] increased [ENTITY_B] activity is necessary for the COX-2 induction in HaCaT human keratinocyte cells.,0,0
These results may have implications in the development of novel [ENTITY_A] inhibitors based on the use of [ENTITY_B] as a lead compound for the treatment of type 2 diabetes.,1,0
"A comparison of bosutinib with [ENTITY_A] across the whole [ENTITY_B] panel revealed overlapping, but distinct, inhibition profiles.",1,0
"Furthermore, [ENTITY_A] abolished the LPS-induced increase in [ENTITY_B] expression and [Ca2+]i elevation in KCs.",1,0
"In this study, the activity of the [ENTITY_A] subtype-selective agonist, [ENTITY_B], was investigated in a guinea pig model of citric acid-induced cough.",2,0
"In the high-dose [ENTITY_A] group, there was a twofold increase in [ENTITY_B] times but only after prolonged dosing.",0,0
"CONCLUSIONS: Although CRF does not change the abundance or intrinsic properties of [ENTITY_A], the inherent rise in [ENTITY_B] concentration inhibits its enzymatic activity.",1,0
"BACKGROUND: Since the introduction of the first cholinesterase inhibitor (ChEI) in 1997, most clinicians and probably most patients would consider the cholinergic drugs, donepezil, galantamine and rivastigmine, to be the first line pharmacotherapy for mild to moderate Alzheimer's disease.The drugs have slightly different pharmacological properties, but they all work by inhibiting the breakdown of [ENTITY_A], an important neurotransmitter associated with memory, by blocking the enzyme [ENTITY_B].",4,0
"Further, compared with [ENTITY_A], another [ENTITY_B](V600E) inhibitor, dabrafenib showed greater brain penetration with a similar dose.",1,0
"Inhibition of platelet aggregation by AZD6140, a reversible oral [ENTITY_A] receptor antagonist, compared with [ENTITY_B] in patients with acute coronary syndromes.",3,0
"The pretreatment with 20 mg L(-1) [ENTITY_A] could alleviate the effects of UV-B radiation on the activities of [ENTITY_B], glutamine synthetase, glutamate synthase, and glutamate dehydrogenase, promoting amino acid conversion and protein synthesis in soybean seedlings.",1,0
"Removing medium Ca2+, blocking [ENTITY_A] with 50 mumol/l [ENTITY_B], or inhibiting calmodulin activation with 20 mumol/l trifluoperazine, 10 mumol/l chlorpromazine or 10 mumol/l pimozide almost completely blocked hyposmolarity-induced secretion.",1,0
"Together, this pharmacological profile of subtype-selective betaAR antagonists indicates that in this model, [ENTITY_A] activation is responsible for the enhanced hippocampal CA3 network activity initiated by [ENTITY_B].",2,0
[ENTITY_A] induced dose-dependent reduction of the protein levels of [ENTITY_B] (iNOS) and cyclooxygenase-2 (COX-2) and concomitant reduction in the production of NO and prostaglandin E(2) (PGE(2)).,1,0
"mRNA levels of [ENTITY_A] (RANK), its ligand RANKL, tumor necrosis factor alpha (TNF-α) and RANKL/osteoprotegerin (OPG) ratio were diminished in the periodontium of CCL3(-/-) mice and in the group treated with [ENTITY_B]-RANTES.",1,0
"In complementary RNA (cRNA)-injected Xenopus laevis oocytes, [ENTITY_A] (10 micromol/L) cis-inhibited [ENTITY_B] (SLC21A6) (OATP-C), human organic anion transporting polypeptide 8 (SLC21A8) (OATP8), human organic anion transporting polypeptide B (SLC21A9) (OATP-B), and human organic anion transporting polypeptide A (SLC21A3) (OATP-A) mediated BSP uptake by 69%, 79%, 89%, and 57%, respectively, as compared with uptake into control oocytes.",1,0
"In vitro studies demonstrated that the retinoid X receptor (RXR) retinoid, [ENTITY_A], at biologically relevant concentrations of 10(-6) M to 10(-8) M, upregulated both the [ENTITY_B] and p75 subunits of the IL-2R and enhanced 5- to 10-fold the susceptibility of T-cell leukemia cells to denileukin diftitox.",0,0
"[ENTITY_A] (L-serine dehydratase, EC 4.3.1.17) catalyzes the pyridoxal 5'-phosphate (PLP)-dependent dehydration of L-serine to yield [ENTITY_B] and ammonia.",4,0
"OBJECTIVES: The aim of the current study was to assess the activity of [ENTITY_A], a nonsubtype-selective [ENTITY_B] inhibitor, in several animal models predictive of antipsychotic-like efficacy and side-effect liability and to use PDE4B wild-type and knockout mice to begin to understand the subtypes involved in the activity of rolipram.",1,0
These results strongly suggest that [ENTITY_A] is substantially involved in hepatic [ENTITY_B] secretion.,4,0
"The presence of [ENTITY_A] inhibits the stimulation of [ENTITY_B] activation that would normally occur in the presence of fibrinogen, a result of possible importance to the observation that some degree of systemic fibrinogenolysis accompanies therapeutic use of tissue plasminogen activator.",1,0
"[ENTITY_A] and angiotensinogen genes were downregulated in dTGR and were increased by [ENTITY_B] and cilazapril treatments, whereas no changes in the expression of rat ACE and AT1A receptor genes were observed.",0,0
"We previously demonstrated that the somatostatinergic system, implicated in neuronal survival control, can be modulated by [ENTITY_A] in the rat dentate gyrus, increasing [ENTITY_B] phosphorylation.",0,0
"Recent studies indicate that [ENTITY_A] initially acts as an antagonist, but later functions as an [ENTITY_B] agonist, promoting tumor growth.",3,0
"[ENTITY_A] (CYC202, Seliciclib) is a relatively selective inhibitor of [ENTITY_B] (CDKs), currently evaluated for the treatment of cancers, neurodegenerative disorders, renal diseases, and several viral infections.",1,0
"[ENTITY_A] inhibited the proliferation of HCT 116 cells by arresting transition of cell cycle from G1 to S phase along with the downregulation of [ENTITY_B], cyclin E, cyclin A, cyclin dependent kinase 2 (CDK2), CDK4, c-Myc, and retinoblastoma protein (pRb), and the upregulation of p21(WAF1/CIP1) and p53.",1,0
Activation of an apoptotic signal transduction pathway involved in the upregulation of [ENTITY_A] and apoptosis-inducing factor in [ENTITY_B]-induced primary cultured cardiomyocytes.,0,0
"However, after 12h [ENTITY_A] treatment, cell viability diminished in 50%, accompanied by a drastic decrease of [ENTITY_B] production, and an increase in p53 activation and the pro-apoptotic protein Bax.",1,0
The estrogenic agent [ENTITY_A] and estradiol at a dose of 1.0 mg also inhibited the [ENTITY_B] gene expression induced by P4.,1,0
"Several effects of [ENTITY_A] are useful in this scenario, including a reduction in the activities of cytokines and modulation of cellular metabolism through histone deacetylase inhibitors, [ENTITY_B] activators, calorie-restriction mimetics or epigenetic regulators.",0,0
"[ENTITY_A] enhanced the ratio [ENTITY_B]/IL-4 (mean +/- SEM: control, 28.7 +/- 17.6; with 10-7 M DEX, 55.0 +/- 27.5, P<0.005).",0,0
Chromatographic analysis of the metabolism of [ENTITY_A] in this system revealed that PB-dependent inactivation of [ENTITY_B] is markedly increased in the presence of 100 microM H2O2.,4,0
INTERPRETATION AND CONCLUSIONS: These results warrant further clinical studies of [ENTITY_A] for the treatment of myeloid malignancies expressing activated forms of [ENTITY_B] and FLT3.,1,0
"[ENTITY_A], as an anti-rheumatic gold compound, suppresses LPS-induced homodimerization of [ENTITY_B].",1,0
We previously reported that [ENTITY_A] antidepressants act as agonists at distinct [ENTITY_B].,2,0
[ENTITY_A]-alkylation of the pyridazinone ring markedly enhances potency against [ENTITY_B] but suppresses PDE3 inhibition.,1,0
"In hearts treated with [ENTITY_A], [AMP] was increased at 50 min and [ENTITY_B] activity, phosphorylated AMPK, and phosphorylated acetyl-CoA carboxylase were elevated at 61 min.",0,0
"Quantitative real-time polymerase chain reaction analysis showed that following the exposure of cells to [ENTITY_A] NPs, the messenger RNA level of apoptotic genes ([ENTITY_B] and caspase-9) were upregulated in a dose-dependent manner.",0,0
[ENTITY_A] activity was found to be strongly increased in the [ENTITY_B]-selected line and purine nucleoside phosphorylase was increased in the 2-chlorodeoxyadenosine-selected line.,0,0
"Ex vivo, lumiracoxib inhibited [ENTITY_A]-derived [ENTITY_B] (TxB(2)) generation with an ID(50) of 33 mg kg(-1), whereas COX-2-derived production of prostaglandin E(2) (PGE(2)) in the lipopolysaccharide-stimulated rat air pouch was inhibited with an ID(50) value of 0.24 mg kg(-1).",4,0
"[ENTITY_A] increased the amount of [ENTITY_B] at both mRNA and protein levels, and increased the activity of alkaline phosphatase, leading to the mineralization.",0,0
"The aim of this study was to evaluate the influence of hepatic impairment on the pharmacokinetics (PK) of the novel [ENTITY_A] (COX-2) selective inhibitor [ENTITY_B] (Prexige), so that dose recommendations for clinical use can be provided.",1,0
Our findings confirmed that [ENTITY_A] protected EA.hy926 cells against radiation-induced injury through the [ENTITY_B]/HO-1 pathway.,0,0
Binding of [ENTITY_A] to alpha1-acid glycoprotein may be involved in its inhibition of [ENTITY_B] production.,1,0
"Binding of hydroxyflutamide to m-AR in LNCaP cells resulted in a concentration-dependent stimulation of PSA expression, suggesting that [ENTITY_A] acted as an agonist of the m-[ENTITY_B].",2,0
"Effects of [ENTITY_A], other [ENTITY_B] antagonists and omeprazole on gastric acid secretory states in rats and dogs.",3,0
"However, the role of [ENTITY_A] in metabolic activation of [ENTITY_B] has been disputed.",4,0
"Rats received a concomitant treatment with the selective beta(1)-adrenoceptor antagonist, bisoprolol (50 mg/kg/day p.o.) or were chronically pretreated with the selective [ENTITY_A] agonist [ENTITY_B] (40 microg/kg/h) for 1 week to induce beta(2)-adrenoceptor desensitization.",2,0
"Furthermore, [ENTITY_A] was able to not only decrease the paclitaxel-induced p38 MAPK-mediated [ENTITY_B] expression, but also augment the cytotoxic effect induced by paclitaxel.",1,0
"In addition, [ENTITY_A] inhibits [ENTITY_B]-dependent inflammatory responses by modulating IκB kinase (IKK)-inhibitor κBα (IκBα)-NF-κB signaling.",1,0
We describe here the isolation and biochemical characterization of the marine natural [ENTITY_A] palinurin as a [ENTITY_B] inhibitor.,1,0
"Although treatment with [ENTITY_A] reduced [ENTITY_B] levels and AhR-regulated gene expression in lung AD cells, AhR expression increased anticancer activity of 17-AAG.",1,0
"LPA1-induced cytoskeleton reorganization therefore makes a previously unrecognized but critically important contribution to the profibrotic activities of [ENTITY_A] by driving MRTF-dependent [ENTITY_B] expression, which, in turn, drives fibroblast proliferation.-Sakai, N., Chun, J., Duffield, J. S., Wada, T., Luster, A.",0,0
Coagulation-induced [ENTITY_A] and lipopolysaccharide-induced prostaglandin E(2) were measured ex vivo and in vitro in human whole blood as indices of [ENTITY_B] and COX-2 activity.,4,0
These data demonstrate that [ENTITY_A] are a unique class of [ENTITY_B] inhibitors with high potency.,1,0
"Consistent with these data, only [ENTITY_A]-expressing RIN or AtT-20ins cells transported [ENTITY_B] efficiently.",4,0
"[ENTITY_A] (STI571, Gleevec, Glivec; Novartis Pharmaceuticals, East Hanover, NJ), a selective inhibitor of [ENTITY_B], ABL, BCR-ABL, PDGFRA, and PDGFRB, represents a new paradigm of targeted cancer therapy and has revolutionized the treatment of patients with chronic myelogenous leukemia and GISTs.",1,0
[ENTITY_A] type dual inhibitors of [ENTITY_B]/aldosterone synthase as a novel strategy for breast cancer patients with elevated cardiovascular risks.,1,0
"In contrast to [ENTITY_A], GnRH-induced nuclear translocation did not transcriptionally activate the [ENTITY_B].",0,0
Measurement of Transport Activities of [ENTITY_A] in [ENTITY_B] and Multidrug Resistance-Associated Proteins Using LC-MS/MS.,4,0
"In vitro, [ENTITY_A], but not doxycycline, inhibits [ENTITY_B], at least in part, via the extracellular signaling-related kinase 1/2 (ERK1/2)-mediated pathway.",1,0
"This leads to decreased expression of [ENTITY_A], which in turn reduces [ENTITY_B] transport.",4,0
"[ENTITY_A] inhibited both [ENTITY_B] and hCOX-2, whereas NS-398 and Dup-697 selectively inhibited hCOX-2.",1,0
Liver [ENTITY_A] activity was reduced by 45% with [ENTITY_B] and 61% with hydralazine and 81% in AOX-deficient mice relative to controls.,1,0
"[ENTITY_A] did not block nuclear translocation or DNA-binding activity of the transcription factor NFkappaB, but it did inhibit the activity of an [ENTITY_B] reporter construct, suggesting that the mechanism of suppression of microglial iNOS by 15d-PGJ2 may involve interference with NFkappaB transcriptional activity in the nucleus.",1,0
